Date,"Rain (S-RGF 21246400:21256003-1), mm, PATFA1 (INIAP)","Temperature (S-THC 21246400:21262596-1), *C, PATFA1 (INIAP)","RH (S-THC 21246400:21262596-2), %, PATFA1 (INIAP)","Dew Point (S-THC 21246400:21262596-3), *C, PATFA1 (INIAP)","Wind Speed (S-WSB 21246400:21262656-1), m/s, PATFA1 (INIAP)","Gust Speed (S-WSB 21246400:21262656-2), m/s, PATFA1 (INIAP)","Wind Direction (S-WDA 21246400:21268488-1), *, PATFA1 (INIAP)"
12/30/22 08:10:00,0,22.534,94.795,21.686,0,0,63
12/30/22 08:15:00,0,22.491,94.734,21.633,0,0,63
12/30/22 08:20:00,0,22.448,94.913,21.621,0,0,63
12/30/22 08:25:00,0,22.427,94.867,21.592,0,0,63
12/30/22 08:30:00,0,22.319,94.835,21.479,0,0,63
12/30/22 08:35:00,0,22.298,94.812,21.454,0,0,63
12/30/22 08:40:00,0,22.255,95.102,21.461,0,0,63
12/30/22 08:45:00,0,22.277,95.38,21.531,0,0,63
12/30/22 08:50:00,0,22.277,95.358,21.527,0,0,63
12/30/22 08:55:00,0,22.169,95.064,21.369,0,0,63
12/30/22 09:00:00,0,22.169,95.39,21.426,0,0,63
12/30/22 09:05:00,0,22.169,95.636,21.468,0,0,63
12/30/22 09:10:00,0,22.105,95.482,21.377,0,0,63
12/30/22 09:15:00,0,22.105,94.981,21.291,0,0,63
12/30/22 09:20:00,0,22.062,94.766,21.212,0,0,62
12/30/22 09:25:00,0,22.041,95,21.23,0,0,60
12/30/22 09:30:00,0,22.041,94.965,21.224,0,0,60
12/30/22 09:35:00,0,21.998,94.817,21.156,0,0,60
12/30/22 09:40:00,0,21.998,94.903,21.171,0,0,60
12/30/22 09:45:00,0,21.976,94.946,21.157,0,0,60
12/30/22 09:50:00,0,21.976,95.111,21.186,0,0,60
12/30/22 09:55:00,0,21.955,95.283,21.194,0,0,60
12/30/22 10:00:00,0,21.848,95.161,21.066,0,0,60
12/30/22 10:05:00,0,21.912,95.54,21.195,0,0,60
12/30/22 10:10:00,0,21.891,95.499,21.166,0,0,60
12/30/22 10:15:00,0,21.891,95.619,21.187,0,0,60
12/30/22 10:20:00,0,21.955,95.688,21.263,0,0,60
12/30/22 10:25:00,0,21.998,95.491,21.272,0,0,60
12/30/22 10:30:00,0,22.126,95.091,21.332,0,0,60
12/30/22 10:35:00,0,22.212,94.968,21.396,0,0,60
12/30/22 10:40:00,0,22.362,95.183,21.582,0,0,60
12/30/22 10:45:00,0,22.534,95.221,21.759,0,0.5,1
12/30/22 10:50:00,0,22.706,94.264,21.765,0,0.5,35
12/30/22 10:55:00,0,22.748,93.759,21.719,0,0,41
12/30/22 11:00:00,0,22.748,93.742,21.716,0,0,41
12/30/22 11:05:00,0,22.748,93.347,21.647,0,0,41
12/30/22 11:10:00,0,22.748,93.564,21.685,0,0,41
12/30/22 11:15:00,0,22.727,93.553,21.662,0,0,41
12/30/22 11:20:00,0,22.813,93.008,21.651,0,0,41
12/30/22 11:25:00,0,22.856,93.178,21.724,0,0,41
12/30/22 11:30:00,0,22.899,92.753,21.691,0,0,41
12/30/22 11:35:00,0,22.984,92.25,21.687,0,0,39
12/30/22 11:40:00,0,23.07,90.994,21.548,0,0,39
12/30/22 11:45:00,0,23.242,89.416,21.431,0,1,272
12/30/22 11:50:00,0,23.413,89.369,21.592,0,0,272
12/30/22 11:55:00,0,23.542,88.872,21.627,0,1,289
12/30/22 12:00:00,0,23.628,88.238,21.595,0,0.5,316
12/30/22 12:05:00,0,23.671,88.312,21.651,0,0.5,314
12/30/22 12:10:00,0,23.735,88.011,21.658,0,1,296
12/30/22 12:15:00,0,23.864,87.836,21.752,0,1,298
12/30/22 12:20:00,0,23.885,87.364,21.685,0,1,333
12/30/22 12:25:00,0,23.778,87.567,21.618,0,2.5,303
12/30/22 12:30:00,0,24.143,86.499,21.775,0,1,312
12/30/22 12:35:00,0,24.572,85.524,22.011,0,1.5,289
12/30/22 12:40:00,0,25.215,83.381,22.224,0,1.5,279
12/30/22 12:45:00,0,25.88,80.031,22.198,0,1.5,274
12/30/22 12:50:00,0,25.622,81.486,22.244,0,2,295
12/30/22 12:55:00,0,25.043,83.441,22.068,1,2.5,261
12/30/22 13:00:00,0,25.065,83.392,22.08,0,2,288
12/30/22 13:05:00,0,24.979,83.923,22.1,0.5,2,265
12/30/22 13:10:00,0,25.194,82.637,22.056,0,2,271
12/30/22 13:15:00,0,25.322,81.917,22.038,0.5,2,289
12/30/22 13:20:00,0,25.301,82.791,22.191,0.5,2,285
12/30/22 13:25:00,0,25.515,81.401,22.122,0,2,274
12/30/22 13:30:00,0,25.172,82.348,21.977,1,2.5,268
12/30/22 13:35:00,0,25.129,82.106,21.887,0.5,2.5,258
12/30/22 13:40:00,0,26.309,79.3,22.465,1,3,274
12/30/22 13:45:00,0,26.395,76.927,22.048,0.5,1.5,292
12/30/22 13:50:00,0,26.888,76.588,22.453,0,1.5,320
12/30/22 13:55:00,0,27.66,72.599,22.316,0,1,321
12/30/22 14:00:00,0,28.218,70.507,22.37,0,3,330
12/30/22 14:05:00,0,28.368,70.468,22.504,0,2,300
12/30/22 14:10:00,0,29.097,68.246,22.672,0,2,352
12/30/22 14:15:00,0,29.247,67.588,22.656,0,2,329
12/30/22 14:20:00,0,28.775,69.015,22.55,0,1.5,358
12/30/22 14:25:00,0,29.118,67.747,22.572,0,1.5,305
12/30/22 14:30:00,0,29.547,65.698,22.473,0,2,321
12/30/22 14:35:00,0,29.376,65.354,22.224,0.5,2,270
12/30/22 14:40:00,0,29.783,65.394,22.62,0,1.5,264
12/30/22 14:45:00,0,30.427,63.197,22.665,0,1,310
12/30/22 14:50:00,0,30.749,60.873,22.35,0,3,281
12/30/22 14:55:00,0,30.298,61.27,22.033,0.5,2.5,299
12/30/22 15:00:00,0,30.534,61.115,22.214,0,1.5,309
12/30/22 15:05:00,0,30.384,61.688,22.226,0.5,2,270
12/30/22 15:10:00,0,31.328,59.594,22.543,0,1.5,284
12/30/22 15:15:00,0,31.07,57.342,21.669,0.5,3,278
12/30/22 15:20:00,0,30.577,61.189,22.274,0.5,3,254
12/30/22 15:25:00,0,31.328,59.106,22.408,0,1.5,277
12/30/22 15:30:00,0,30.877,59.608,22.125,0,1,1
12/30/22 15:35:00,0,31.435,58.491,22.336,0,1.5,296
12/30/22 15:40:00,0,32.4,53.854,21.875,0,2.5,173
12/30/22 15:45:00,0,31.864,53.237,21.191,0.5,3.5,177
12/30/22 15:50:00,0,30.92,57.247,21.502,0.5,3,41
12/30/22 15:55:00,0,31.328,55.27,21.306,0.5,1.5,150
12/30/22 16:00:00,0,31.113,56.11,21.354,0,3,79
12/30/22 16:05:00,0,31.95,52.1,20.918,0,2,38
12/30/22 16:10:00,0,32.55,53.863,22.016,0,1.5,34
12/30/22 16:15:00,0,32.421,53.068,21.653,0,2.5,115
12/30/22 16:20:00,0,32.872,51.977,21.728,0.5,2,345
12/30/22 16:25:00,0,32.55,52.609,21.63,1,4.5,307
12/30/22 16:30:00,0,32.85,51.301,21.494,0,1.5,21
12/30/22 16:35:00,0,32.657,51.315,21.321,0,2,48
12/30/22 16:40:00,0,33.236,50.677,21.648,0,2,63
12/30/22 16:45:00,0,33.923,47.62,21.257,0.5,2.5,17
12/30/22 16:50:00,0,34.33,47.738,21.669,0.5,3,83
12/30/22 16:55:00,0,34.159,46.534,21.095,0.5,2.5,34
12/30/22 17:00:00,0,32.808,49.908,21.005,0.5,2,63
12/30/22 17:05:00,0,32.336,50.022,20.61,0.5,4,73
12/30/22 17:10:00,0,31.864,50.752,20.412,0,2.5,343
12/30/22 17:15:00,0,33.001,48.452,20.699,0.5,2.5,72
12/30/22 17:20:00,0,33.494,45.051,19.967,0.5,3,28
12/30/22 17:25:00,0,33.515,50.358,21.8,1,3,94
12/30/22 17:30:00,0,34.159,46.751,21.171,0.5,3,87
12/30/22 17:35:00,0,33.794,48.132,21.315,0.5,4,22
12/30/22 17:40:00,0,33.73,47.395,21.004,0.5,2.5,351
12/30/22 17:45:00,0,33.172,48.985,21.034,0.5,4.5,331
12/30/22 17:50:00,0,33.644,45.707,20.337,0.5,2,3
12/30/22 17:55:00,0,33.258,49.415,21.255,1,3,69
12/30/22 18:00:00,0,32.614,46.864,19.807,0.5,2,76
12/30/22 18:05:00,0,33.279,46.699,20.354,0,2,340
12/30/22 18:10:00,0,34.373,44.227,20.461,0.5,2.5,34
12/30/22 18:15:00,0,33.451,47.863,20.911,1,4,90
12/30/22 18:20:00,0,33.751,46.238,20.621,0,1,358
12/30/22 18:25:00,0,33.472,46.874,20.591,1,3.5,35
12/30/22 18:30:00,0,32.014,50.028,20.317,0.5,3.5,34
12/30/22 18:35:00,0,32.85,50.28,21.165,0.5,2,53
12/30/22 18:40:00,0,33.837,45.968,20.604,0,2,129
12/30/22 18:45:00,0,33.258,47.68,20.673,0.5,2.5,38
12/30/22 18:50:00,0,33.301,46.117,20.171,0.5,3.5,49
12/30/22 18:55:00,0,32.529,49.639,20.662,0.5,3,111
12/30/22 19:00:00,0,31.778,52.357,20.84,0.5,2.5,87
12/30/22 19:05:00,0,33.258,48.962,21.105,0,1.5,107
12/30/22 19:10:00,0,33.816,47.478,21.111,0,2.5,111
12/30/22 19:15:00,0,34.266,43.554,20.116,0.5,2.5,55
12/30/22 19:20:00,0,33.987,43.716,19.925,1,2.5,70
12/30/22 19:25:00,0,33.966,46.769,21.002,0.5,2,91
12/30/22 19:30:00,0,34.009,47.98,21.459,0.5,2,138
12/30/22 19:35:00,0,33.086,47.012,20.287,0.5,2.5,143
12/30/22 19:40:00,0,32.078,50.828,20.634,0,2,52
12/30/22 19:45:00,0,31.778,52.134,20.77,0,1.5,69
12/30/22 19:50:00,0,31.371,54.348,21.072,0,1,91
12/30/22 19:55:00,0,31.628,53.466,21.043,0,2,87
12/30/22 20:00:00,0,32.958,50.224,21.245,0,1,76
12/30/22 20:05:00,0,33.322,49.52,21.349,0.5,2.5,129
12/30/22 20:10:00,0,33.451,46.357,20.391,0,1.5,140
12/30/22 20:15:00,0,33.194,47.163,20.437,0,1.5,216
12/30/22 20:20:00,0,34.094,45.971,20.838,0,2.5,76
12/30/22 20:25:00,0,34.202,47.254,21.385,0,1.5,80
12/30/22 20:30:00,0,33.708,48.467,21.35,0.5,2,128
12/30/22 20:35:00,0,33.773,48.122,21.292,0,2,95
12/30/22 20:40:00,0,33.387,48.005,20.9,0.5,2.5,86
12/30/22 20:45:00,0,33.623,45.748,20.332,0.5,3,66
12/30/22 20:50:00,0,34.009,45.577,20.621,0,2,63
12/30/22 20:55:00,0,33.623,46.311,20.53,0.5,2,91
12/30/22 21:00:00,0,33.73,48.058,21.231,0,2.5,76
12/30/22 21:05:00,0,33.623,48.724,21.358,0.5,3,88
12/30/22 21:10:00,0,33.923,46.287,20.794,0,1.5,81
12/30/22 21:15:00,0,34.245,46.421,21.133,0,1.5,32
12/30/22 21:20:00,0,33.816,45.614,20.459,0,1.5,77
12/30/22 21:25:00,0,34.202,45.29,20.693,0,0.5,72
12/30/22 21:30:00,0,33.88,46.323,20.768,0,1,24
12/30/22 21:35:00,0,34.116,45.577,20.718,0,1,21
12/30/22 21:40:00,0,33.923,44.347,20.099,0,0.5,354
12/30/22 21:45:00,0,33.88,45.618,20.519,0,0.5,8
12/30/22 21:50:00,0,33.601,47.999,21.094,0,1,76
12/30/22 21:55:00,0,33.322,46.914,20.468,0,2,81
12/30/22 22:00:00,0,33.151,47.817,20.622,0,1.5,70
12/30/22 22:05:00,0,33.387,48.791,21.165,0,0.5,69
12/30/22 22:10:00,0,33.73,47.839,21.156,0,0,67
12/30/22 22:15:00,0,33.537,48.147,21.085,0,0,67
12/30/22 22:20:00,0,33.065,49.326,21.049,0,0,67
12/30/22 22:25:00,0,32.679,49.77,20.842,0,0,67
12/30/22 22:30:00,0,32.593,50.555,21.018,0,0,69
12/30/22 22:35:00,0,31.95,55.657,21.998,0,0,70
12/30/22 22:40:00,0,31.242,60.809,22.796,0,0,70
12/30/22 22:45:00,0,30.513,61.576,22.317,0,0,70
12/30/22 22:50:00,0,30.084,64.15,22.588,0,0.5,70
12/30/22 22:55:00,0,29.505,65.473,22.376,0,0,70
12/30/22 23:00:00,0,29.076,68.374,22.683,0,0,70
12/30/22 23:05:00,0,28.732,70.201,22.791,0,0,70
12/30/22 23:10:00,0,28.282,72.036,22.785,0,0,70
12/30/22 23:15:00,0,27.982,73.924,22.924,0,0,70
12/30/22 23:20:00,0,27.639,74.212,22.658,0,0,70
12/30/22 23:25:00,0,27.403,75.715,22.761,0,0,70
12/30/22 23:30:00,0,27.188,76.791,22.787,0,0,70
12/30/22 23:35:00,0,26.995,77.998,22.858,0,0,70
12/30/22 23:40:00,0,26.738,79.033,22.826,0,0,70
12/30/22 23:45:00,0,26.502,80.494,22.899,0,0,70
12/30/22 23:50:00,0,26.309,80.571,22.727,0,0,70
12/30/22 23:55:00,0,26.116,80.996,22.626,0,0,70
