Line#,Date,"Rain (S-RGF 21246400:21256003-1), mm, PATFA1 (INIAP)","Temperature (S-THC 21246400:21262596-1), *C, PATFA1 (INIAP)","RH (S-THC 21246400:21262596-2), %, PATFA1 (INIAP)","Dew Point (S-THC 21246400:21262596-3), *C, PATFA1 (INIAP)","Wind Speed (S-WSB 21246400:21262656-1), m/s, PATFA1 (INIAP)","Gust Speed (S-WSB 21246400:21262656-2), m/s, PATFA1 (INIAP)","Wind Direction (S-WDA 21246400:21268488-1), *, PATFA1 (INIAP)"
40310,12/30/22 18:30:00,0,32.014,50.028,20.317,0.5,3.5,34
40311,12/30/22 18:35:00,0,32.85,50.28,21.165,0.5,2,53
40312,12/30/22 18:40:00,0,33.837,45.968,20.604,0,2,129
40313,12/30/22 18:45:00,0,33.258,47.68,20.673,0.5,2.5,38
40314,12/30/22 18:50:00,0,33.301,46.117,20.171,0.5,3.5,49
40315,12/30/22 18:55:00,0,32.529,49.639,20.662,0.5,3,111
40316,12/30/22 19:00:00,0,31.778,52.357,20.84,0.5,2.5,87
40317,12/30/22 19:05:00,0,33.258,48.962,21.105,0,1.5,107
40318,12/30/22 19:10:00,0,33.816,47.478,21.111,0,2.5,111
40319,12/30/22 19:15:00,0,34.266,43.554,20.116,0.5,2.5,55
40320,12/30/22 19:20:00,0,33.987,43.716,19.925,1,2.5,70
40321,12/30/22 19:25:00,0,33.966,46.769,21.002,0.5,2,91
40322,12/30/22 19:30:00,0,34.009,47.98,21.459,0.5,2,138
40323,12/30/22 19:35:00,0,33.086,47.012,20.287,0.5,2.5,143
40324,12/30/22 19:40:00,0,32.078,50.828,20.634,0,2,52
40325,12/30/22 19:45:00,0,31.778,52.134,20.77,0,1.5,69
40326,12/30/22 19:50:00,0,31.371,54.348,21.072,0,1,91
40327,12/30/22 19:55:00,0,31.628,53.466,21.043,0,2,87
40328,12/30/22 20:00:00,0,32.958,50.224,21.245,0,1,76
40329,12/30/22 20:05:00,0,33.322,49.52,21.349,0.5,2.5,129
40330,12/30/22 20:10:00,0,33.451,46.357,20.391,0,1.5,140
40331,12/30/22 20:15:00,0,33.194,47.163,20.437,0,1.5,216
40332,12/30/22 20:20:00,0,34.094,45.971,20.838,0,2.5,76
40333,12/30/22 20:25:00,0,34.202,47.254,21.385,0,1.5,80
40334,12/30/22 20:30:00,0,33.708,48.467,21.35,0.5,2,128
40335,12/30/22 20:35:00,0,33.773,48.122,21.292,0,2,95
40336,12/30/22 20:40:00,0,33.387,48.005,20.9,0.5,2.5,86
40337,12/30/22 20:45:00,0,33.623,45.748,20.332,0.5,3,66
40338,12/30/22 20:50:00,0,34.009,45.577,20.621,0,2,63
40339,12/30/22 20:55:00,0,33.623,46.311,20.53,0.5,2,91
40340,12/30/22 21:00:00,0,33.73,48.058,21.231,0,2.5,76
40341,12/30/22 21:05:00,0,33.623,48.724,21.358,0.5,3,88
40342,12/30/22 21:10:00,0,33.923,46.287,20.794,0,1.5,81
40343,12/30/22 21:15:00,0,34.245,46.421,21.133,0,1.5,32
40344,12/30/22 21:20:00,0,33.816,45.614,20.459,0,1.5,77
40345,12/30/22 21:25:00,0,34.202,45.29,20.693,0,0.5,72
40346,12/30/22 21:30:00,0,33.88,46.323,20.768,0,1,24
40347,12/30/22 21:35:00,0,34.116,45.577,20.718,0,1,21
40348,12/30/22 21:40:00,0,33.923,44.347,20.099,0,0.5,354
40349,12/30/22 21:45:00,0,33.88,45.618,20.519,0,0.5,8
40350,12/30/22 21:50:00,0,33.601,47.999,21.094,0,1,76
40351,12/30/22 21:55:00,0,33.322,46.914,20.468,0,2,81
40352,12/30/22 22:00:00,0,33.151,47.817,20.622,0,1.5,70
40353,12/30/22 22:05:00,0,33.387,48.791,21.165,0,0.5,69
40354,12/30/22 22:10:00,0,33.73,47.839,21.156,0,0,67
40355,12/30/22 22:15:00,0,33.537,48.147,21.085,0,0,67
40356,12/30/22 22:20:00,0,33.065,49.326,21.049,0,0,67
40357,12/30/22 22:25:00,0,32.679,49.77,20.842,0,0,67
40358,12/30/22 22:30:00,0,32.593,50.555,21.018,0,0,69
40359,12/30/22 22:35:00,0,31.95,55.657,21.998,0,0,70
40360,12/30/22 22:40:00,0,31.242,60.809,22.796,0,0,70
40361,12/30/22 22:45:00,0,30.513,61.576,22.317,0,0,70
40362,12/30/22 22:50:00,0,30.084,64.15,22.588,0,0.5,70
40363,12/30/22 22:55:00,0,29.505,65.473,22.376,0,0,70
40364,12/30/22 23:00:00,0,29.076,68.374,22.683,0,0,70
40365,12/30/22 23:05:00,0,28.732,70.201,22.791,0,0,70
40366,12/30/22 23:10:00,0,28.282,72.036,22.785,0,0,70
40367,12/30/22 23:15:00,0,27.982,73.924,22.924,0,0,70
40368,12/30/22 23:20:00,0,27.639,74.212,22.658,0,0,70
40369,12/30/22 23:25:00,0,27.403,75.715,22.761,0,0,70
40370,12/30/22 23:30:00,0,27.188,76.791,22.787,0,0,70
40371,12/30/22 23:35:00,0,26.995,77.998,22.858,0,0,70
40372,12/30/22 23:40:00,0,26.738,79.033,22.826,0,0,70
40373,12/30/22 23:45:00,0,26.502,80.494,22.899,0,0,70
40374,12/30/22 23:50:00,0,26.309,80.571,22.727,0,0,70
40375,12/30/22 23:55:00,0,26.116,80.996,22.626,0,0,70
40376,12/31/22 00:00:00,0,25.966,81.234,22.528,0,0,70
40377,12/31/22 00:05:00,0,25.858,81.854,22.549,0,0,70
40378,12/31/22 00:10:00,0,25.73,82.573,22.567,0,0,70
40379,12/31/22 00:15:00,0,25.622,82.829,22.513,0,0,70
40380,12/31/22 00:20:00,0,25.537,82.663,22.396,0,0,70
40381,12/31/22 00:25:00,0,25.622,82.878,22.523,0,0,70
40382,12/31/22 00:30:00,0,25.73,83.51,22.753,0,0,70
40383,12/31/22 00:35:00,0,25.73,83.552,22.762,0,0,70
40384,12/31/22 00:40:00,0,25.687,84.073,22.823,0,0,70
40385,12/31/22 00:45:00,0,25.644,84.271,22.819,0,0,70
40386,12/31/22 00:50:00,0,25.537,82.701,22.404,0,0,70
40387,12/31/22 00:55:00,0,25.451,84.068,22.591,0,0,70
40388,12/31/22 01:00:00,0,25.344,84.532,22.576,0,0,70
40389,12/31/22 01:05:00,0,25.301,85.081,22.641,0,0,70
40390,12/31/22 01:10:00,0,25.322,84.869,22.621,0,0,70
40391,12/31/22 01:15:00,0,25.301,85.292,22.682,0,0,65
40392,12/31/22 01:20:00,0,25.129,85.135,22.483,0,0,65
40393,12/31/22 01:25:00,0,25.022,85.35,22.419,0,0,65
40394,12/31/22 01:30:00,0,24.958,85.592,22.403,0,0,65
40395,12/31/22 01:35:00,0,24.893,85.191,22.262,0,0,65
40396,12/31/22 01:40:00,0,24.765,84.778,22.056,0,0,65
40397,12/31/22 01:45:00,0,24.7,85.425,22.118,0,0,65
40398,12/31/22 01:50:00,0,24.7,85.846,22.199,0,0,65
40399,12/31/22 01:55:00,0,24.7,85.167,22.068,0,0,65
40400,12/31/22 02:00:00,0,24.614,85.763,22.099,0,0,65
40401,12/31/22 02:05:00,0,24.55,86.513,22.179,0,0,65
40402,12/31/22 02:10:00,0,24.464,86.986,22.184,0,0,65
40403,12/31/22 02:15:00,0,24.507,87.526,22.328,0,0,65
40404,12/31/22 02:20:00,0,24.55,86.889,22.25,0,0,65
40405,12/31/22 02:25:00,0,25.108,81.353,21.715,0.5,2.5,100
40406,12/31/22 02:30:00,0,25.751,79.417,21.947,0.5,2.5,118
40407,12/31/22 02:35:00,0,26.009,77.423,21.779,0.5,2.5,133
40408,12/31/22 02:40:00,0,26.094,76.562,21.679,0,1.5,142
40409,12/31/22 02:45:00,0,26.009,78.296,21.963,0,0.5,129
40410,12/31/22 02:50:00,0,25.558,79.67,21.811,0,1.5,125
40411,12/31/22 02:55:00,0,25.215,82.232,21.996,0,1.5,140
40412,12/31/22 03:00:00,0.2,24.829,83.954,21.959,0,0.5,147
40413,12/31/22 03:05:00,0,24.636,85.982,22.162,0,0,147
40414,12/31/22 03:10:00,0,24.443,87.254,22.214,0,0,147
40415,12/31/22 03:15:00,0,24.314,88.794,22.375,0,0,147
40416,12/31/22 03:20:00,0,24.207,90.488,22.58,0,0,147
40417,12/31/22 03:25:00,0,24.1,90.729,22.518,0,0,147
40418,12/31/22 03:30:00,0,23.907,90.834,22.346,0,0,147
40419,12/31/22 03:35:00,0,23.778,91.36,22.314,0,1,150
40420,12/31/22 03:40:00,0,23.928,89.773,22.174,0,0,156
40421,12/31/22 03:45:00,0,23.928,89.822,22.183,0,0,156
40422,12/31/22 03:50:00,0,23.842,90.483,22.219,0,0,156
40423,12/31/22 03:55:00,0,23.714,90.126,22.027,0,0,156
40424,12/31/22 04:00:00,0,23.628,90.124,21.942,0,0,156
40425,12/31/22 04:05:00,0,23.606,90.3,21.952,0,0,156
40426,12/31/22 04:10:00,0.2,23.542,90.88,21.994,0,0,156
40427,12/31/22 04:15:00,0,23.499,91.568,22.075,0,0,156
40428,12/31/22 04:20:00,0,23.435,91.728,22.04,0,0,156
40429,12/31/22 04:25:00,0,23.392,92.245,22.09,0,1,156
40430,12/31/22 04:30:00,0,23.671,89.361,21.845,1,3,83
40431,12/31/22 04:35:00,0,23.992,87.57,21.83,0.5,3,90
40432,12/31/22 04:40:00,0,24.314,85.507,21.755,0,2,97
40433,12/31/22 04:45:00,0,24.55,84.546,21.801,0,1,104
40434,12/31/22 04:50:00,0,24.507,83.836,21.621,0,2,114
40435,12/31/22 04:55:00,0,24.464,84.21,21.652,0,0.5,133
40436,12/31/22 05:00:00,0,24.357,84.527,21.608,0,0,124
40437,12/31/22 05:05:00,0,24.314,84.823,21.623,0,0,124
40438,12/31/22 05:10:00,0,24.271,84.45,21.509,0,0,124
40439,12/31/22 05:15:00,0,24.25,85.208,21.634,0,0.5,125
40440,12/31/22 05:20:00,0,24.207,86.322,21.805,0,0,125
40441,12/31/22 05:25:00,0,24.25,84.013,21.403,0,2,111
40442,12/31/22 05:30:00,0,24.25,83.235,21.251,0,0.5,102
40443,12/31/22 05:35:00,0,24.143,80.896,20.682,0,1,76
40444,12/31/22 05:40:00,0,23.95,80.992,20.513,0,2.5,10
40445,12/31/22 05:45:00,0,23.821,83.159,20.816,0,0.5,354
40446,12/31/22 05:50:00,0,23.628,83.99,20.789,0,1.5,51
40447,12/31/22 05:55:00,0.2,23.392,85.432,20.835,0,0.5,73
40448,12/31/22 06:00:00,0,23.156,87.167,20.931,0,1,98
40449,12/31/22 06:05:00,0,22.963,87.803,20.859,0,1,111
40450,12/31/22 06:10:00,0,22.899,88.678,20.957,0,0,111
40451,12/31/22 06:15:00,0,22.856,88.93,20.961,0,0.5,111
40452,12/31/22 06:20:00,0,22.77,89.319,20.947,0,1.5,94
40453,12/31/22 06:25:00,0,22.641,89.575,20.867,0,0.5,86
40454,12/31/22 06:30:00,0,22.513,90.578,20.921,0,0.5,101
40455,12/31/22 06:35:00,0,22.491,90.436,20.874,0,1,114
40456,12/31/22 06:40:00,0,22.47,90.831,20.924,0,0,112
40457,12/31/22 06:45:00,0,22.491,90.922,20.962,0,0,112
40458,12/31/22 06:50:00,0,22.491,90.744,20.93,0,0,112
40459,12/31/22 06:55:00,0,22.491,91.495,21.064,0,0,112
40460,12/31/22 07:00:00,0,22.491,91.383,21.044,0,0,112
40461,12/31/22 07:05:00,0,22.534,91.58,21.122,0,0,112
40462,12/31/22 07:10:00,0,22.555,91.901,21.2,0,0.5,208
40463,12/31/22 07:15:00,0,22.513,92.291,21.227,0,0,229
40464,12/31/22 07:20:00,0,22.491,92.396,21.224,0,0,164
40465,12/31/22 07:25:00,0,22.47,92.644,21.246,0,0,164
40466,12/31/22 07:30:00,0,22.427,92.94,21.256,0,0.5,164
40467,12/31/22 07:35:00,0,22.491,93.106,21.349,0,0.5,164
40468,12/31/22 07:40:00,0,22.534,92.811,21.34,0,0,164
40469,12/31/22 07:45:00,0,22.577,92.72,21.366,0,0,164
40470,12/31/22 07:50:00,0,22.641,92.639,21.416,0,0,164
40471,12/31/22 07:55:00,0,22.684,92.103,21.364,0,0,164
40472,12/31/22 08:00:00,0.2,22.706,91.901,21.349,0,1,164
40473,12/31/22 08:05:00,0,22.706,91.829,21.336,0,1,147
40474,12/31/22 08:10:00,0,22.727,91.85,21.361,0,0.5,149
40475,12/31/22 08:15:00,0,22.706,92.203,21.402,0,0.5,177
40476,12/31/22 08:20:00,0,22.706,92.058,21.377,0,1.5,268
40477,12/31/22 08:25:00,0,22.684,92.097,21.362,0,2,299
40478,12/31/22 08:30:00,0,22.641,91.887,21.283,0,1.5,278
40479,12/31/22 08:35:00,0,22.598,91.69,21.205,0,2.5,270
40480,12/31/22 08:40:00,0,22.663,90.57,21.068,0.5,2.5,265
40481,12/31/22 08:45:00,0,22.706,90.317,21.065,0.5,2.5,258
40482,12/31/22 08:50:00,0,22.727,90.497,21.119,0.5,2.5,264
40483,12/31/22 08:55:00,0,22.748,90.999,21.23,0.5,2,260
40484,12/31/22 09:00:00,0,22.748,90.689,21.174,0,1.5,284
40485,12/31/22 09:05:00,0,22.748,90.935,21.219,0,2,267
40486,12/31/22 09:10:00,0,22.791,91.041,21.28,0,1.5,263
40487,12/31/22 09:15:00,0,22.77,91.164,21.281,0,1.5,268
40488,12/31/22 09:20:00,0,22.748,91.174,21.262,0,1.5,268
40489,12/31/22 09:25:00,0,22.834,90.84,21.286,0,1.5,271
40490,12/31/22 09:30:00,0,22.834,90.202,21.171,0,2,261
40491,12/31/22 09:35:00,0,22.899,90.298,21.252,0,1.5,260
40492,12/31/22 09:40:00,0,22.856,90.336,21.217,0,0.5,188
40493,12/31/22 09:45:00,0,22.813,90.884,21.273,0,1,184
40494,12/31/22 09:50:00,0,22.748,91.617,21.341,0,0,184
40495,12/31/22 09:55:00,0,22.684,92.035,21.351,0,0.5,184
40496,12/31/22 10:00:00,0,22.663,91.69,21.269,0,0.5,184
40497,12/31/22 10:05:00,0,22.534,91.855,21.171,0,1,223
40498,12/31/22 10:10:00,0,22.427,92.195,21.125,0,0.5,234
40499,12/31/22 10:15:00,0,22.405,91.76,21.026,0,1,263
40500,12/31/22 10:20:00,0,22.341,91.701,20.952,0,1.5,265
40501,12/31/22 10:25:00,0,22.277,92.314,20.997,0,0.5,204
40502,12/31/22 10:30:00,0,22.255,92.454,21,0,0,211
40503,12/31/22 10:35:00,0,22.234,92.207,20.935,0,0,212
40504,12/31/22 10:40:00,0.2,22.277,92.296,20.994,0,1.5,260
40505,12/31/22 10:45:00,0,22.191,92.752,20.989,0,0,263
40506,12/31/22 10:50:00,0,22.169,92.555,20.933,0,0,263
40507,12/31/22 10:55:00,0,22.148,92.262,20.86,0,1,263
40508,12/31/22 11:00:00,0,22.212,91.438,20.778,0,1,263
40509,12/31/22 11:05:00,0,22.169,92.061,20.846,0,0.5,264
40510,12/31/22 11:10:00,0,22.084,92.335,20.809,0,0.5,263
40511,12/31/22 11:15:00,0,22.105,92.186,20.804,0,1.5,261
40512,12/31/22 11:20:00,0,22.084,92.377,20.816,0,1,264
40513,12/31/22 11:25:00,0,22.041,92.158,20.735,0,1,265
40514,12/31/22 11:30:00,0,22.105,92.355,20.834,0,0.5,268
40515,12/31/22 11:35:00,0,22.126,92.461,20.874,0,0.5,270
40516,12/31/22 11:40:00,0,22.148,92.184,20.846,0,0.5,270
40517,12/31/22 11:45:00,0,22.148,90.671,20.577,0,1.5,267
40518,12/31/22 11:50:00,0,22.255,90.318,20.62,0,1.5,284
40519,12/31/22 11:55:00,0,22.319,89.973,20.621,0,1.5,268
40520,12/31/22 12:00:00,0,22.47,88.647,20.528,0,2,291
40521,12/31/22 12:05:00,0,22.47,89.104,20.612,0,2,277
40522,12/31/22 12:10:00,0,22.555,88.655,20.614,0,2,303
40523,12/31/22 12:15:00,0,22.577,89.245,20.743,0,2,326
40524,12/31/22 12:20:00,0,22.534,88.962,20.649,0,3,295
40525,12/31/22 12:25:00,0,22.62,88.478,20.645,0,1.5,313
40526,12/31/22 12:30:00,0,22.684,87.759,20.576,0,1.5,299
40527,12/31/22 12:35:00,0,22.834,87.521,20.68,0,1,277
40528,12/31/22 12:40:00,0,22.941,87.469,20.776,0,1,257
40529,12/31/22 12:45:00,0,23.113,86.664,20.794,0,0,278
40530,12/31/22 12:50:00,0,23.199,85.754,20.707,0,0,292
40531,12/31/22 12:55:00,0.2,23.285,85.991,20.836,0,0.5,289
40532,12/31/22 13:00:00,0,23.413,85.798,20.926,0,1,289
40533,12/31/22 13:05:00,0,23.413,86.416,21.043,0,0,289
40534,12/31/22 13:10:00,0,23.478,86.83,21.184,0,0,289
40535,12/31/22 13:15:00,0,23.542,85.51,20.997,0,0,289
40536,12/31/22 13:20:00,0,23.692,84.004,20.855,0,1,302
40537,12/31/22 13:25:00,0,23.456,85.057,20.826,0.5,2.5,319
40538,12/31/22 13:30:00,0,23.456,85.121,20.839,0,1.5,300
40539,12/31/22 13:35:00,0,23.542,85.071,20.913,0,2,326
40540,12/31/22 13:40:00,0,23.649,84.164,20.844,0,1,309
40541,12/31/22 13:45:00,0,23.95,83.9,21.087,0,0,291
40542,12/31/22 13:50:00,0,24.185,82.797,21.102,0,0.5,320
40543,12/31/22 13:55:00,0,24.4,81.633,21.08,0,1.5,350
40544,12/31/22 14:00:00,0,24.486,81.674,21.172,0,1,37
40545,12/31/22 14:05:00,0,24.529,83.317,21.54,0,1,88
40546,12/31/22 14:10:00,0,24.378,82.585,21.249,0,0.5,105
40547,12/31/22 14:15:00,0,24.529,82.983,21.474,0,0,105
40548,12/31/22 14:20:00,0,24.657,81.798,21.365,0,0.5,321
40549,12/31/22 14:25:00,0,24.829,81.831,21.539,0,0.5,309
40550,12/31/22 14:30:00,0,24.893,80.243,21.281,0,1.5,285
40551,12/31/22 14:35:00,0,24.893,79.556,21.141,0,2,302
40552,12/31/22 14:40:00,0,25.022,80.708,21.501,0,0,306
40553,12/31/22 14:45:00,0,24.829,81.331,21.438,0,1,279
40554,12/31/22 14:50:00,0,24.786,82.04,21.539,0,1,160
40555,12/31/22 14:55:00,0,24.958,80.41,21.378,0,0,160
40556,12/31/22 15:00:00,0,24.636,83.301,21.642,0,1,164
40557,12/31/22 15:05:00,0,24.507,83.36,21.527,0,1.5,160
40558,12/31/22 15:10:00,0,24.507,84.601,21.769,0,0.5,157
40559,12/31/22 15:15:00,0,24.4,84.356,21.617,0,1,156
40560,12/31/22 15:20:00,0,24.271,85.978,21.803,0.5,1.5,150
40561,12/31/22 15:25:00,0,24.336,84.752,21.63,0,1,107
40562,12/31/22 15:30:00,0,24.4,84.215,21.589,0,1,107
40563,12/31/22 15:35:00,0,24.486,84.189,21.668,0,1,128
40564,12/31/22 15:40:00,0,24.657,83.441,21.69,0,1,147
40565,12/31/22 15:45:00,0,25.086,82.692,21.962,0,0.5,147
40566,12/31/22 15:50:00,0,25.408,80.664,21.868,0,0,147
40567,12/31/22 15:55:00,0,25.472,80.594,21.917,0,0,147
40568,12/31/22 16:00:00,0,25.494,80.836,21.987,0,0.5,236
40569,12/31/22 16:05:00,0,25.665,79.614,21.904,0,1.5,265
40570,12/31/22 16:10:00,0,26.159,79.504,22.361,0,0,258
40571,12/31/22 16:15:00,0.2,26.395,78.868,22.458,0,1.5,265
40572,12/31/22 16:20:00,0,26.459,77.244,22.178,0,2,258
40573,12/31/22 16:25:00,0,26.416,78.442,22.39,0,2,271
40574,12/31/22 16:30:00,0,26.738,78.135,22.637,0,0.5,220
40575,12/31/22 16:35:00,0,26.845,78.247,22.765,0,1.5,185
40576,12/31/22 16:40:00,0,27.102,78.228,23.011,0,0,187
40577,12/31/22 16:45:00,0,27.253,75.384,22.544,0,1,244
40578,12/31/22 16:50:00,0,27.145,75.528,22.472,0,1.5,270
40579,12/31/22 16:55:00,0,27.124,75.659,22.48,0,2.5,261
40580,12/31/22 17:00:00,0,27.767,73.616,22.649,0,1.5,264
40581,12/31/22 17:05:00,0,27.681,72.413,22.295,0,0.5,260
40582,12/31/22 17:10:00,0,28.475,70.114,22.524,0,1,223
40583,12/31/22 17:15:00,0,28.883,68.621,22.558,0.5,2.5,291
40584,12/31/22 17:20:00,0,28.389,66.632,21.605,1,3,298
40585,12/31/22 17:25:00,0,28.604,67.662,22.061,0.5,2,324
40586,12/31/22 17:30:00,0,28.84,65.771,21.819,1,3,307
40587,12/31/22 17:35:00,0,29.033,64.25,21.619,1,3,303
40588,12/31/22 17:40:00,0,28.797,66.238,21.895,0.5,2.5,272
40589,12/31/22 17:45:00,0,27.96,70.48,22.117,0.5,3,291
40590,12/31/22 17:50:00,0,28.475,68.554,22.153,0,1.5,1
40591,12/31/22 17:55:00,0,28.068,69.708,22.038,0,1.5,305
40592,12/31/22 18:00:00,0,28.132,68.682,21.856,0,1.5,289
40593,12/31/22 18:05:00,0,27.789,70.637,21.989,0,1,288
40594,12/31/22 18:10:00,0,27.939,71.313,22.29,0,0,263
40595,12/31/22 18:15:00,0,28.132,69.635,22.083,0,1.5,258
40596,12/31/22 18:20:00,0,28.389,70.672,22.573,0,1,218
40597,12/31/22 18:25:00,0,28.904,68.458,22.54,0,2,180
40598,12/31/22 18:30:00,0,29.762,62.263,21.793,0.5,2.5,274
40599,12/31/22 18:35:00,0,30.427,62.872,22.58,0.5,3,293
40600,12/31/22 18:40:00,0,31.113,58.202,21.954,0,2,278
40601,12/31/22 18:45:00,0,32.164,56.149,22.342,0,1.5,351
40602,12/31/22 18:50:00,0,31.478,57.346,22.05,0,2,289
40603,12/31/22 18:55:00,0,31.328,55.187,21.282,0,2,298
40604,12/31/22 19:00:00,0,31.027,59.438,22.219,0.5,2.5,265
40605,12/31/22 19:05:00,0,31.22,55.982,21.416,0.5,2,314
40606,12/31/22 19:10:00,0,31.285,57.465,21.905,0.5,3,327
40607,12/31/22 19:15:00,0,31.113,56.373,21.43,0.5,2,296
40608,12/31/22 19:20:00,0,31.456,56.696,21.843,0,3,277
40609,12/31/22 19:25:00,0,31.757,54.408,21.447,0,1.5,292
40610,12/31/22 19:30:00,0,31.649,56.175,21.871,0,1.5,270
40611,12/31/22 19:35:00,0,32.529,52.386,21.54,0,1,286
40612,12/31/22 19:40:00,0,32.014,54.435,21.694,0,3,317
40613,12/31/22 19:45:00,0,31.606,53.922,21.162,0,1,265
40614,12/31/22 19:50:00,0,32.314,52.696,21.439,0,1,303
40615,12/31/22 19:55:00,0,32.186,53.231,21.486,0,1.5,296
40616,12/31/22 20:00:00,0,31.864,50.883,20.454,0,2,302
40617,12/31/22 20:05:00,0,31.435,53.503,20.876,0.5,2.5,268
40618,12/31/22 20:10:00,0,31.692,51.594,20.522,0,2,274
40619,12/31/22 20:15:00,0,31.671,53.51,21.096,0,2,256
40620,12/31/22 20:20:00,0,31.177,51.69,20.078,0.5,2.5,299
40621,12/31/22 20:25:00,0,31.499,50.069,19.859,0,2.5,299
40622,12/31/22 20:30:00,0,31.692,51.391,20.458,0,2,272
40623,12/31/22 20:35:00,0,32.014,50.861,20.585,0,1.5,288
40624,12/31/22 20:40:00,0,31.585,51.464,20.382,0.5,2.5,289
40625,12/31/22 20:45:00,0,31.499,49.57,19.697,0,2.5,317
40626,12/31/22 20:50:00,0,31.371,49.973,19.71,0,2,316
40627,12/31/22 20:55:00,0,31.392,51.374,20.177,0.5,2.5,272
40628,12/31/22 21:00:00,0,31.864,48.438,19.657,0,1.5,316
40629,12/31/22 21:05:00,0,32.121,47.863,19.699,0,1.5,270
40630,12/31/22 21:10:00,0,31.22,51.958,20.202,0,0,265
40631,12/31/22 21:15:00,0,31.371,52.43,20.487,0,0,268
40632,12/31/22 21:20:00,0,32.057,50.828,20.614,0,2,267
40633,12/31/22 21:25:00,0,32.207,51.569,20.988,0,1,272
40634,12/31/22 21:30:00,0,31.864,53.364,21.23,0,2,281
40635,12/31/22 21:35:00,0,31.757,50.869,20.351,0,1.5,277
40636,12/31/22 21:40:00,0,31.456,51.977,20.425,0.5,2.5,285
40637,12/31/22 21:45:00,0,30.963,51.354,19.776,1,2.5,261
40638,12/31/22 21:50:00,0,30.963,51.978,19.971,0.5,2.5,277
40639,12/31/22 21:55:00,0,30.598,54.212,20.316,1,2.5,260
40640,12/31/22 22:00:00,0,30.62,54.263,20.351,0,1.5,284
40641,12/31/22 22:05:00,0,30.427,56.281,20.765,0,2.5,274
40642,12/31/22 22:10:00,0,30.298,55.654,20.463,0,1.5,316
40643,12/31/22 22:15:00,0,29.934,57.023,20.518,0,1,306
40644,12/31/22 22:20:00,0,29.612,57.824,20.445,0,1,313
40645,12/31/22 22:25:00,0,29.483,57.046,20.105,0,0.5,298
40646,12/31/22 22:30:00,0,29.354,56.744,19.899,0,1.5,299
40647,12/31/22 22:35:00,0,28.947,57.717,19.794,0,2,289
40648,12/31/22 22:40:00,0,28.539,59.512,19.908,0,1,321
40649,12/31/22 22:45:00,0,28.303,60.749,20.019,0,0.5,323
40650,12/31/22 22:50:00,0,28.11,61.431,20.018,0,1,341
40651,12/31/22 22:55:00,0,27.875,61.921,19.924,0,1,314
40652,12/31/22 23:00:00,0,27.574,62.963,19.911,0,0.5,305
40653,12/31/22 23:05:00,0,27.188,65.455,20.174,0,0,305
40654,12/31/22 23:10:00,0,26.588,73.64,21.518,0,0,305
40655,12/31/22 23:15:00,0,26.094,75.105,21.364,0,0,305
40656,12/31/22 23:20:00,0,25.88,75.576,21.259,0,0,305
40657,12/31/22 23:25:00,0,25.515,78.556,21.539,0,0,305
40658,12/31/22 23:30:00,0,25.151,79.779,21.437,0,0,305
40659,12/31/22 23:35:00,0,24.872,79.619,21.133,0,0,305
40660,12/31/22 23:40:00,0,24.743,80.696,21.227,0,0,305
40661,12/31/22 23:45:00,0,24.572,81.894,21.3,0,0,305
40662,12/31/22 23:50:00,0,24.293,81.894,21.028,0,0,305
40663,12/31/22 23:55:00,0,24.207,82.033,20.972,0,0,305
40664,01/01/23 00:00:00,0,24.143,83.127,21.125,0,0,305
40665,01/01/23 00:05:00,0,24.1,83.601,21.176,0,0,305
40666,01/01/23 00:10:00,0,24.078,84.088,21.25,0,0,305
40667,01/01/23 00:15:00,0,24.035,83.474,21.088,0,0,305
40668,01/01/23 00:20:00,0,23.907,84.358,21.134,0,0,305
40669,01/01/23 00:25:00,0,23.778,86.157,21.352,0,0,305
40670,01/01/23 00:30:00,0,23.692,86.499,21.332,0,0,305
40671,01/01/23 00:35:00,0,23.735,86.427,21.361,0,0,305
40672,01/01/23 00:40:00,0,23.585,86.458,21.219,0,0,305
40673,01/01/23 00:45:00,0,23.435,87.689,21.303,0,0,305
40674,01/01/23 00:50:00,0,23.521,87.626,21.375,0,0,305
40675,01/01/23 00:55:00,0,23.521,87.501,21.352,0,0,305
40676,01/01/23 01:00:00,0,23.435,87.446,21.257,0,0,305
40677,01/01/23 01:05:00,0,23.37,87.657,21.233,0,0,305
40678,01/01/23 01:10:00,0,23.263,87.897,21.172,0,0,305
40679,01/01/23 01:15:00,0,23.156,88.469,21.172,0,0,305
40680,01/01/23 01:20:00,0,23.049,89.082,21.179,0,0,305
40681,01/01/23 01:25:00,0,22.984,89.218,21.141,0,0,305
40682,01/01/23 01:30:00,0,23.006,89.438,21.202,0,0,305
40683,01/01/23 01:35:00,0,22.877,89.603,21.105,0,0,305
40684,01/01/23 01:40:00,0,22.748,90.115,21.071,0,0,305
40685,01/01/23 01:45:00,0,22.856,90.533,21.252,0,0,305
40686,01/01/23 01:50:00,0,22.834,90.303,21.19,0,0,305
40687,01/01/23 01:55:00,0,22.663,91.026,21.15,0,0,305
40688,01/01/23 02:00:00,0,22.663,91.012,21.148,0,0,305
40689,01/01/23 02:05:00,0,22.598,90.697,21.027,0,0,305
40690,01/01/23 02:10:00,0,22.577,90.939,21.05,0,0,305
